date,open,max,min,close
01.09.2014,1348.58000,1355.96000,1345.91000,1351.78000
02.09.2014,1351.71000,1352.75000,1337.60000,1340.98000
03.09.2014,1340.59000,1340.90000,1331.68000,1338.67000
04.09.2014,1338.88000,1344.66000,1334.97000,1337.13000
05.09.2014,1337.06000,1339.95000,1323.58000,1323.71000
06.09.2014,1323.64000,1326.99000,1317.92000,1321.69000
07.09.2014,1321.59000,1342.10000,1318.09000,1321.81000
08.09.2014,1320.47000,1324.98000,1314.51000,1322.86000
09.09.2014,1323.23000,1325.42000,1309.12000,1310.73000
10.09.2014,1310.47000,1316.01000,1304.02000,1308.35000
11.09.2014,1308.28000,1315.07000,1302.28000,1313.45000
12.09.2014,1313.38000,1329.81000,1303.88000,1324.81000
13.09.2014,1323.75000,1328.53000,1321.62000,1326.64000
14.09.2014,1326.57000,1352.41000,1324.72000,1349.64000
15.09.2014,1349.57000,1352.50000,1342.61000,1345.14000
16.09.2014,1344.39000,1349.31000,1335.19000,1338.16000
17.09.2014,1337.94000,1339.48000,1327.43000,1327.88000
18.09.2014,1327.63000,1330.21000,1320.14000,1327.34000
19.09.2014,1327.27000,1331.88000,1315.63000,1318.46000
20.09.2014,1318.75000,1325.91000,1313.27000,1322.57000
21.09.2014,1322.57000,1328.35000,1309.12000,1314.40000
22.09.2014,1314.38000,1317.95000,1306.12000,1309.64000
23.09.2014,1309.61000,1318.31000,1309.29000,1313.07000
24.09.2014,1312.75000,1317.82000,1311.90000,1314.58000
25.09.2014,1314.45000,1336.75000,1307.53000,1334.56000
26.09.2014,1334.39000,1343.56000,1331.02000,1336.76000
27.09.2014,1337.24000,1340.56000,1333.66000,1338.78000
28.09.2014,1336.79000,1342.02000,1332.68000,1337.53000
29.09.2014,1337.60000,1339.41000,1324.52000,1327.10000
30.09.2014,1326.41000,1327.43000,1317.86000,1321.19000
01.10.2014,1321.12000,1325.73000,1315.93000,1319.99000
02.10.2014,1319.82000,1327.95000,1313.14000,1315.96000
03.10.2014,1318.16000,1319.47000,1309.26000,1311.13000
04.10.2014,1311.42000,1312.93000,1266.74000,1267.88000
05.10.2014,1268.10000,1277.06000,1262.02000,1266.37000
06.10.2014,1266.30000,1269.33000,1249.77000,1254.19000
07.10.2014,1254.75000,1265.37000,1241.17000,1256.52000
08.10.2014,1256.40000,1264.85000,1256.12000,1259.47000
09.10.2014,1259.04000,1262.07000,1252.03000,1252.10000
10.10.2014,1252.38000,1258.81000,1249.63000,1254.94000
11.10.2014,1254.83000,1262.21000,1252.98000,1257.54000
12.10.2014,1257.71000,1259.51000,1245.93000,1250.51000
13.10.2014,1251.34000,1257.07000,1250.05000,1255.15000
14.10.2014,1255.00000,1264.67000,1254.86000,1262.26000
15.10.2014,1262.08000,1273.21000,1260.15000,1268.93000
16.10.2014,1269.39000,1274.49000,1264.62000,1265.43000
17.10.2014,1265.61000,1267.85000,1261.04000,1266.80000
18.10.2014,1265.34000,1271.82000,1260.04000,1263.96000
19.10.2014,1264.66000,1276.45000,1261.90000,1273.38000
20.10.2014,1272.65000,1276.40000,1264.57000,1266.33000
21.10.2014,1266.71000,1272.58000,1264.89000,1268.10000
22.10.2014,1268.03000,1284.13000,1261.28000,1275.75000
23.10.2014,1277.96000,1279.40000,1271.10000,1276.88000
24.10.2014,1276.81000,1291.78000,1275.36000,1287.69000
25.10.2014,1287.83000,1307.98000,1287.05000,1296.35000
26.10.2014,1296.35000,1306.61000,1285.49000,1301.99000
27.10.2014,1302.12000,1307.14000,1294.58000,1304.32000
28.10.2014,1292.65000,1295.75000,1278.05000,1281.04000
29.10.2014,1281.34000,1290.57000,1272.73000,1275.02000
30.10.2014,1275.26000,1337.16000,1267.49000,1277.37000
31.10.2014,1277.59000,1292.22000,1252.08000,1258.39000
01.11.2014,1258.81000,1265.33000,1218.99000,1227.27000
02.11.2014,1227.03000,1231.17000,1211.38000,1220.66000
03.11.2014,1220.00000,1231.54000,1218.71000,1228.10000
04.11.2014,1227.46000,1233.01000,1221.32000,1224.60000
05.11.2014,1224.65000,1231.36000,1211.01000,1215.90000
06.11.2014,1215.99000,1217.61000,1202.64000,1208.55000
07.11.2014,1207.64000,1217.58000,1205.52000,1213.65000
08.11.2014,1213.39000,1220.91000,1206.04000,1211.70000
09.11.2014,1211.91000,1214.85000,1181.55000,1187.72000
10.11.2014,1186.59000,1190.71000,1180.04000,1183.77000
11.11.2014,1183.02000,1193.17000,1170.45000,1180.90000
12.11.2014,1184.19000,1197.48000,1182.58000,1193.33000
13.11.2014,1192.88000,1195.01000,1180.91000,1187.66000
14.11.2014,1188.11000,1194.81000,1170.12000,1172.99000
15.11.2014,1173.27000,1176.58000,1160.49000,1171.04000
16.11.2014,1171.86000,1177.93000,1166.59000,1176.92000
17.11.2014,1180.92000,1188.00000,1156.86000,1169.73000
18.11.2014,1169.90000,1175.25000,1166.14000,1169.34000
19.11.2014,1169.23000,1180.09000,1165.38000,1173.15000
20.11.2014,1173.48000,1178.59000,1169.01000,1170.21000
21.11.2014,1170.32000,1171.95000,1156.21000,1158.38000
22.11.2014,1158.95000,1165.65000,1150.92000,1161.95000
23.11.2014,1161.88000,1164.91000,1154.45000,1157.92000
24.11.2014,1157.77000,1165.53000,1138.58000,1142.75000
25.11.2014,1142.68000,1144.35000,1122.53000,1127.98000
26.11.2014,1127.91000,1141.18000,1126.52000,1134.72000
27.11.2014,1133.69000,1142.29000,1133.62000,1137.39000
28.11.2014,1138.18000,1139.62000,1125.62000,1131.94000
29.11.2014,1132.17000,1137.03000,1129.22000,1131.06000
30.11.2014,1130.99000,1134.02000,1127.62000,1128.05000
01.12.2014,1128.07000,1135.71000,1127.75000,1133.45000
02.12.2014,1133.67000,1150.60000,1131.52000,1138.38000
03.12.2014,1138.31000,1144.38000,1136.38000,1141.26000
04.12.2014,1141.19000,1159.41000,1141.19000,1157.50000
05.12.2014,1157.41000,1163.05000,1149.48000,1152.17000
06.12.2014,1150.11000,1164.58000,1145.95000,1158.29000
07.12.2014,1158.42000,1167.90000,1155.94000,1163.04000
08.12.2014,1162.38000,1184.85000,1162.38000,1179.70000
09.12.2014,1179.79000,1182.86000,1170.70000,1172.64000
10.12.2014,1172.35000,1186.05000,1171.60000,1180.41000
11.12.2014,1180.34000,1190.51000,1180.11000,1187.12000
12.12.2014,1187.55000,1198.15000,1177.07000,1191.02000
13.12.2014,1190.76000,1206.84000,1190.26000,1194.84000
14.12.2014,1195.05000,1201.35000,1187.72000,1197.26000
15.12.2014,1199.33000,1208.56000,1197.93000,1202.68000
16.12.2014,1202.74000,1218.76000,1202.26000,1216.48000
17.12.2014,1217.36000,1217.50000,1202.22000,1203.59000
18.12.2014,1203.16000,1206.39000,1195.67000,1204.15000
19.12.2014,1204.56000,1214.84000,1198.43000,1209.91000
20.12.2014,1209.26000,1219.39000,1209.07000,1217.62000
21.12.2014,1217.55000,1219.97000,1206.46000,1208.33000
22.12.2014,1208.52000,1209.58000,1193.20000,1200.02000
23.12.2014,1200.80000,1202.47000,1184.22000,1187.95000
24.12.2014,1188.19000,1191.52000,1180.39000,1191.50000
25.12.2014,1192.35000,1199.29000,1187.96000,1194.90000
26.12.2014,1195.26000,1215.22000,1193.58000,1210.10000
27.12.2014,1210.20000,1213.09000,1198.04000,1209.18000
28.12.2014,1209.29000,1225.13000,1208.22000,1215.14000
29.12.2014,1215.39000,1221.22000,1206.72000,1219.85000
30.12.2014,1219.61000,1235.64000,1219.02000,1234.89000
31.12.2014,1234.82000,1235.69000,1227.59000,1233.32000
01.01.2015,1233.25000,1244.56000,1229.95000,1240.86000
02.01.2015,1240.61000,1244.49000,1225.45000,1227.75000
03.01.2015,1228.19000,1237.02000,1221.45000,1233.57000
04.01.2015,1232.11000,1232.51000,1219.19000,1224.57000
05.01.2015,1225.08000,1234.46000,1221.71000,1227.42000
06.01.2015,1228.02000,1233.26000,1216.59000,1233.00000
07.01.2015,1232.93000,1242.26000,1231.92000,1238.47000
08.01.2015,1238.40000,1243.63000,1234.54000,1234.72000
09.01.2015,1234.94000,1238.96000,1232.06000,1237.30000
10.01.2015,1237.41000,1238.71000,1225.87000,1234.98000
11.01.2015,1235.45000,1240.63000,1230.96000,1236.85000
12.01.2015,1237.11000,1250.99000,1235.60000,1248.94000
13.01.2015,1249.03000,1260.05000,1247.57000,1256.94000
14.01.2015,1257.74000,1263.76000,1250.71000,1252.26000
15.01.2015,1252.19000,1258.35000,1247.43000,1248.01000
16.01.2015,1247.74000,1250.51000,1236.77000,1248.98000
17.01.2015,1248.91000,1249.79000,1230.77000,1233.72000
18.01.2015,1233.65000,1236.15000,1222.70000,1234.40000
19.01.2015,1233.09000,1236.77000,1224.59000,1225.07000
20.01.2015,1225.32000,1227.05000,1214.04000,1215.24000
21.01.2015,1215.36000,1218.45000,1206.54000,1207.59000
22.01.2015,1207.83000,1208.92000,1198.95000,1200.38000
23.01.2015,1200.34000,1206.21000,1194.87000,1204.43000
24.01.2015,1205.59000,1211.08000,1202.29000,1203.74000
25.01.2015,1203.41000,1207.59000,1197.09000,1198.34000
26.01.2015,1197.98000,1221.88000,1197.39000,1219.13000
27.01.2015,1218.85000,1233.58000,1217.92000,1226.00000
28.01.2015,1225.99000,1231.58000,1224.27000,1229.17000
29.01.2015,1230.02000,1235.49000,1229.19000,1233.86000
30.01.2015,1233.99000,1247.49000,1226.74000,1244.14000
31.01.2015,1243.80000,1251.23000,1243.66000,1248.57000
01.02.2015,1248.52000,1253.13000,1242.67000,1244.73000
02.02.2015,1244.61000,1251.81000,1240.83000,1245.48000
03.02.2015,1245.71000,1260.97000,1245.63000,1253.98000
04.02.2015,1254.05000,1258.31000,1247.55000,1251.39000
05.02.2015,1251.10000,1254.57000,1247.15000,1253.01000
06.02.2015,1253.14000,1253.75000,1241.95000,1242.17000
07.02.2015,1242.79000,1250.50000,1239.53000,1248.91000
08.02.2015,1248.93000,1253.60000,1244.38000,1253.06000
09.02.2015,1252.99000,1261.15000,1252.99000,1255.74000
10.02.2015,1255.90000,1257.25000,1243.64000,1255.17000
11.02.2015,1255.01000,1258.95000,1249.76000,1251.51000
12.02.2015,1251.72000,1270.84000,1250.62000,1254.37000
13.02.2015,1254.02000,1257.13000,1247.10000,1254.18000
14.02.2015,1254.54000,1275.19000,1253.11000,1274.06000
15.02.2015,1274.29000,1286.79000,1271.92000,1286.26000
16.02.2015,1286.23000,1288.63000,1281.89000,1287.31000
17.02.2015,1290.39000,1295.58000,1281.40000,1284.24000
18.02.2015,1284.66000,1292.37000,1278.88000,1289.17000
19.02.2015,1289.14000,1290.76000,1274.00000,1279.69000
20.02.2015,1279.69000,1283.44000,1276.63000,1281.33000
21.02.2015,1281.31000,1288.32000,1278.54000,1284.59000
22.02.2015,1275.29000,1277.45000,1265.41000,1275.70000
23.02.2015,1275.70000,1278.18000,1261.46000,1263.64000
24.02.2015,1263.64000,1270.65000,1259.83000,1268.66000
25.02.2015,1268.62000,1269.66000,1261.14000,1263.81000
26.02.2015,1264.06000,1268.59000,1263.05000,1268.18000
27.02.2015,1267.35000,1271.18000,1254.21000,1256.14000
28.02.2015,1256.11000,1257.79000,1252.02000,1256.48000
01.03.2015,1256.73000,1256.98000,1235.92000,1237.62000
02.03.2015,1237.53000,1241.31000,1225.75000,1227.61000
03.03.2015,1226.88000,1235.63000,1226.07000,1227.74000
04.03.2015,1221.77000,1236.60000,1220.91000,1225.89000
05.03.2015,1225.76000,1228.66000,1214.34000,1220.97000
06.03.2015,1220.50000,1225.68000,1217.59000,1218.87000
07.03.2015,1218.44000,1227.75000,1216.99000,1224.72000
08.03.2015,1224.54000,1231.80000,1223.68000,1228.59000
09.03.2015,1228.07000,1237.37000,1226.99000,1230.37000
10.03.2015,1230.08000,1239.14000,1229.50000,1236.74000
11.03.2015,1236.54000,1261.32000,1236.54000,1260.89000
12.03.2015,1260.71000,1265.05000,1246.03000,1246.82000
13.03.2015,1246.63000,1256.47000,1246.20000,1255.49000
14.03.2015,1256.76000,1262.66000,1251.84000,1260.27000
15.03.2015,1259.79000,1263.83000,1250.71000,1250.82000
16.03.2015,1250.61000,1258.98000,1247.94000,1258.43000
17.03.2015,1258.33000,1259.68000,1253.85000,1255.32000
18.03.2015,1255.15000,1269.52000,1253.16000,1267.06000
19.03.2015,1267.60000,1269.15000,1265.02000,1266.89000
20.03.2015,1266.73000,1270.53000,1259.35000,1262.82000
21.03.2015,1262.52000,1274.09000,1259.60000,1268.61000
22.03.2015,1268.36000,1270.34000,1261.54000,1265.80000
23.03.2015,1265.50000,1279.53000,1259.05000,1278.69000
24.03.2015,1280.05000,1283.43000,1277.80000,1279.27000
25.03.2015,1279.08000,1296.11000,1278.84000,1293.63000
26.03.2015,1293.60000,1294.95000,1282.71000,1286.76000
27.03.2015,1286.54000,1288.97000,1271.32000,1277.83000
28.03.2015,1277.52000,1281.67000,1264.66000,1266.74000
29.03.2015,1267.27000,1270.35000,1263.63000,1265.67000
30.03.2015,1265.41000,1268.97000,1259.15000,1266.13000
31.03.2015,1266.28000,1280.78000,1257.21000,1260.60000
01.04.2015,1260.72000,1266.72000,1251.46000,1253.46000
02.04.2015,1253.43000,1257.21000,1251.83000,1253.51000
03.04.2015,1254.23000,1255.72000,1243.03000,1243.31000
04.04.2015,1243.28000,1248.17000,1241.33000,1242.51000
05.04.2015,1242.59000,1247.86000,1240.75000,1245.95000
06.04.2015,1245.34000,1254.77000,1245.28000,1249.87000
07.04.2015,1250.14000,1258.89000,1249.70000,1256.72000
08.04.2015,1257.33000,1258.14000,1236.04000,1244.35000
09.04.2015,1244.21000,1253.21000,1241.41000,1246.61000
10.04.2015,1246.65000,1254.86000,1246.13000,1249.13000
11.04.2015,1249.29000,1253.27000,1239.77000,1244.88000
12.04.2015,1244.99000,1248.29000,1239.25000,1241.51000
13.04.2015,1240.77000,1242.73000,1218.59000,1219.56000
14.04.2015,1220.79000,1226.57000,1220.31000,1222.85000
15.04.2015,1223.84000,1228.88000,1217.29000,1226.49000
16.04.2015,1226.81000,1229.26000,1222.53000,1224.55000
17.04.2015,1225.01000,1228.59000,1207.33000,1212.33000
18.04.2015,1211.93000,1215.63000,1204.79000,1213.92000
19.04.2015,1214.05000,1217.50000,1208.17000,1217.19000
20.04.2015,1216.94000,1225.82000,1213.42000,1220.01000
21.04.2015,1219.05000,1224.43000,1216.58000,1216.98000
22.04.2015,1216.81000,1232.90000,1214.84000,1228.95000
23.04.2015,1229.06000,1236.04000,1227.95000,1233.53000
24.04.2015,1233.91000,1244.60000,1232.85000,1241.80000
25.04.2015,1242.60000,1244.09000,1235.69000,1240.65000
26.04.2015,1240.90000,1247.57000,1235.27000,1244.09000
27.04.2015,1244.24000,1255.75000,1243.36000,1254.79000
28.04.2015,1255.38000,1258.89000,1251.98000,1254.34000
29.04.2015,1254.46000,1257.77000,1249.03000,1249.48000
30.04.2015,1250.09000,1263.55000,1243.78000,1260.08000
01.05.2015,1259.78000,1265.31000,1254.43000,1258.95000
02.05.2015,1259.23000,1270.92000,1257.44000,1269.00000
03.05.2015,1269.77000,1271.01000,1265.83000,1268.82000
04.05.2015,1269.38000,1274.11000,1262.50000,1268.34000
05.05.2015,1268.69000,1272.89000,1262.87000,1266.11000
06.05.2015,1266.49000,1270.87000,1256.80000,1267.95000
07.05.2015,1269.12000,1270.31000,1254.12000,1258.88000
08.05.2015,1257.92000,1259.99000,1255.76000,1257.25000
09.05.2015,1257.33000,1265.26000,1251.55000,1260.59000
10.05.2015,1260.15000,1278.74000,1260.15000,1277.06000
11.05.2015,1276.76000,1287.86000,1274.54000,1285.09000
12.05.2015,1286.46000,1292.13000,1281.27000,1290.53000
13.05.2015,1290.36000,1290.36000,1278.65000,1281.65000
14.05.2015,1281.69000,1282.01000,1267.33000,1270.52000
15.05.2015,1271.23000,1283.84000,1267.79000,1282.54000
16.05.2015,1284.21000,1290.14000,1281.34000,1287.47000
17.05.2015,1287.97000,1300.85000,1283.51000,1284.77000
18.05.2015,1283.15000,1293.87000,1280.63000,1291.34000
19.05.2015,1291.08000,1292.56000,1282.03000,1284.57000
20.05.2015,1284.72000,1291.40000,1282.74000,1290.55000
21.05.2015,1290.37000,1291.23000,1284.46000,1286.15000
22.05.2015,1286.07000,1295.13000,1274.54000,1291.63000
23.05.2015,1291.95000,1312.08000,1291.74000,1309.48000
24.05.2015,1315.01000,1326.05000,1305.09000,1308.78000
25.05.2015,1308.63000,1313.74000,1304.97000,1308.10000
26.05.2015,1308.81000,1323.64000,1297.96000,1320.85000
27.05.2015,1321.47000,1328.91000,1316.46000,1324.75000
28.05.2015,1333.93000,1339.81000,1331.74000,1333.76000
29.05.2015,1335.06000,1344.36000,1326.10000,1339.12000
30.05.2015,1339.53000,1342.47000,1331.67000,1333.66000
31.05.2015,1334.11000,1349.88000,1332.60000,1348.67000
01.06.2015,1348.86000,1357.57000,1342.75000,1346.58000
02.06.2015,1334.56000,1340.06000,1326.30000,1327.19000
03.06.2015,1326.74000,1332.15000,1322.66000,1331.23000
04.06.2015,1332.92000,1334.69000,1320.87000,1322.65000
05.06.2015,1323.35000,1330.75000,1315.54000,1329.11000
06.06.2015,1329.39000,1334.38000,1319.51000,1320.39000
07.06.2015,1319.29000,1319.98000,1304.63000,1307.06000
08.06.2015,1305.96000,1311.70000,1305.20000,1310.56000
09.06.2015,1310.71000,1316.06000,1296.09000,1300.69000
10.06.2015,1300.94000,1301.77000,1288.15000,1290.64000
11.06.2015,1291.05000,1298.73000,1290.76000,1296.97000
12.06.2015,1297.07000,1312.14000,1289.13000,1310.50000
13.06.2015,1309.60000,1313.66000,1291.81000,1293.57000
14.06.2015,1293.90000,1296.24000,1281.39000,1282.24000
15.06.2015,1282.10000,1288.81000,1277.76000,1286.97000
16.06.2015,1286.97000,1290.41000,1275.50000,1279.53000
17.06.2015,1278.59000,1279.77000,1269.46000,1270.71000
18.06.2015,1270.68000,1274.76000,1268.25000,1271.07000
19.06.2015,1271.61000,1282.23000,1270.60000,1274.69000
20.06.2015,1274.72000,1279.02000,1266.04000,1268.14000
21.06.2015,1268.07000,1276.38000,1260.66000,1276.28000
22.06.2015,1275.28000,1285.49000,1275.28000,1283.80000
23.06.2015,1284.22000,1294.24000,1282.13000,1287.39000
24.06.2015,1288.12000,1293.58000,1284.60000,1291.17000
25.06.2015,1291.88000,1297.57000,1289.63000,1293.48000
26.06.2015,1293.43000,1303.82000,1290.90000,1303.41000
27.06.2015,1302.61000,1306.08000,1290.42000,1294.83000
28.06.2015,1294.84000,1296.31000,1281.37000,1284.94000
29.06.2015,1285.00000,1288.92000,1276.99000,1280.87000
30.06.2015,1280.62000,1290.54000,1276.61000,1289.84000
01.07.2015,1289.72000,1291.08000,1278.00000,1280.21000
02.07.2015,1279.38000,1283.31000,1272.60000,1281.66000
03.07.2015,1282.09000,1283.67000,1273.63000,1276.19000
04.07.2015,1276.57000,1280.06000,1270.99000,1276.85000
05.07.2015,1277.19000,1282.53000,1265.71000,1266.83000
06.07.2015,1266.93000,1273.82000,1263.61000,1273.54000
07.07.2015,1272.91000,1273.71000,1272.05000,1272.63000
08.07.2015,1272.63000,1278.83000,1268.99000,1276.15000
09.07.2015,1276.15000,1278.16000,1267.72000,1270.48000
10.07.2015,1270.47000,1280.87000,1268.00000,1275.67000
11.07.2015,1275.67000,1284.17000,1273.35000,1277.51000
12.07.2015,1277.52000,1280.38000,1265.42000,1270.12000
13.07.2015,1269.16000,1282.97000,1266.11000,1281.43000
14.07.2015,1281.58000,1281.89000,1271.90000,1275.10000
15.07.2015,1275.45000,1287.26000,1275.38000,1280.74000
16.07.2015,1281.31000,1288.49000,1279.98000,1284.87000
17.07.2015,1285.18000,1287.10000,1273.45000,1275.60000
18.07.2015,1274.96000,1279.83000,1274.33000,1278.05000
19.07.2015,1278.10000,1283.64000,1270.00000,1280.13000
20.07.2015,1280.27000,1289.51000,1276.81000,1277.90000
21.07.2015,1277.76000,1281.79000,1275.14000,1278.43000
22.07.2015,1278.69000,1297.04000,1278.09000,1294.12000
23.07.2015,1293.43000,1294.82000,1274.56000,1276.60000
24.07.2015,1276.83000,1284.76000,1276.25000,1280.32000
25.07.2015,1280.31000,1294.68000,1279.09000,1291.79000
26.07.2015,1291.89000,1293.58000,1286.96000,1290.89000
27.07.2015,1291.31000,1293.28000,1285.64000,1288.47000
28.07.2015,1288.74000,1299.27000,1286.77000,1294.34000
29.07.2015,1293.64000,1297.48000,1290.67000,1293.71000
30.07.2015,1293.73000,1296.69000,1282.05000,1283.60000
31.07.2015,1283.57000,1285.34000,1270.38000,1274.71000
01.08.2015,1274.46000,1289.28000,1271.66000,1279.99000
02.08.2015,1274.45000,1277.20000,1271.00000,1275.78000
03.08.2015,1275.82000,1277.07000,1261.01000,1265.73000
04.08.2015,1265.72000,1269.27000,1262.46000,1263.14000
05.08.2015,1262.76000,1264.51000,1243.86000,1247.03000
06.08.2015,1247.34000,1252.41000,1243.60000,1248.16000
07.08.2015,1247.49000,1251.57000,1240.70000,1241.87000
08.08.2015,1241.73000,1246.26000,1236.52000,1244.33000
09.08.2015,1244.21000,1257.12000,1240.30000,1255.25000
10.08.2015,1255.20000,1259.09000,1250.52000,1252.67000
11.08.2015,1252.75000,1261.90000,1252.75000,1255.44000
12.08.2015,1254.65000,1264.02000,1252.78000,1262.05000
13.08.2015,1262.06000,1265.30000,1259.27000,1261.52000
14.08.2015,1261.35000,1267.89000,1261.35000,1265.30000
15.08.2015,1265.15000,1268.99000,1262.83000,1266.33000
16.08.2015,1266.48000,1276.19000,1265.00000,1275.40000
17.08.2015,1274.87000,1283.79000,1274.84000,1282.72000
18.08.2015,1282.88000,1288.97000,1281.36000,1286.84000
19.08.2015,1287.68000,1295.22000,1286.87000,1294.75000
20.08.2015,1294.70000,1307.60000,1293.88000,1302.54000
21.08.2015,1306.33000,1318.94000,1304.21000,1317.28000
22.08.2015,1317.53000,1321.45000,1307.51000,1312.89000
23.08.2015,1312.52000,1325.99000,1305.95000,1322.29000
24.08.2015,1322.41000,1323.47000,1313.71000,1320.00000
25.08.2015,1320.65000,1322.16000,1314.84000,1320.18000
26.08.2015,1320.43000,1320.43000,1308.91000,1312.54000
27.08.2015,1311.99000,1327.79000,1308.24000,1316.70000
28.08.2015,1316.45000,1323.96000,1315.73000,1322.18000
29.08.2015,1322.62000,1339.36000,1321.57000,1338.27000
30.08.2015,1336.05000,1344.75000,1335.94000,1339.95000
31.08.2015,1340.23000,1342.33000,1331.90000,1338.25000
01.09.2015,1338.51000,1343.99000,1326.10000,1326.74000
02.09.2015,1326.81000,1333.16000,1324.31000,1326.81000
03.09.2015,1326.58000,1338.10000,1326.12000,1331.61000
04.09.2015,1333.65000,1335.59000,1328.45000,1333.71000
05.09.2015,1333.82000,1341.83000,1331.39000,1341.06000
06.09.2015,1341.34000,1362.15000,1339.54000,1358.26000
07.09.2015,1357.53000,1366.08000,1342.46000,1347.80000
08.09.2015,1346.95000,1357.16000,1344.62000,1350.09000
09.09.2015,1349.30000,1352.40000,1337.65000,1340.07000
10.09.2015,1340.71000,1349.00000,1334.47000,1338.36000
11.09.2015,1338.08000,1347.60000,1332.68000,1344.73000
12.09.2015,1344.77000,1351.07000,1337.27000,1348.36000
13.09.2015,1348.93000,1350.14000,1327.45000,1332.72000
14.09.2015,1331.83000,1341.66000,1329.04000,1339.28000
15.09.2015,1339.35000,1346.12000,1320.21000,1323.96000
16.09.2015,1323.74000,1332.32000,1311.45000,1318.23000
17.09.2015,1317.97000,1322.20000,1307.05000,1318.46000
18.09.2015,1317.83000,1322.82000,1311.17000,1315.70000
19.09.2015,1314.98000,1326.85000,1314.19000,1322.47000
20.09.2015,1322.43000,1331.12000,1321.63000,1329.31000
21.09.2015,1329.40000,1355.55000,1317.48000,1350.43000
22.09.2015,1349.97000,1357.20000,1348.55000,1353.25000
23.09.2015,1353.86000,1361.75000,1344.82000,1347.52000
24.09.2015,1347.57000,1351.39000,1345.78000,1346.64000
25.09.2015,1346.66000,1348.22000,1328.52000,1329.00000
26.09.2015,1328.93000,1336.24000,1322.31000,1324.40000
27.09.2015,1323.68000,1332.15000,1321.00000,1331.84000
28.09.2015,1330.96000,1332.17000,1325.83000,1328.87000
29.09.2015,1327.83000,1341.12000,1326.68000,1333.11000
30.09.2015,1333.05000,1336.80000,1313.48000,1318.06000
01.10.2015,1317.74000,1322.58000,1315.64000,1318.05000
02.10.2015,1317.59000,1321.13000,1302.83000,1316.74000
03.10.2015,1317.06000,1325.50000,1315.25000,1322.25000
04.10.2015,1323.77000,1327.80000,1317.55000,1319.88000
05.10.2015,1319.78000,1338.49000,1319.66000,1334.39000
06.10.2015,1338.00000,1340.57000,1322.25000,1325.35000
07.10.2015,1325.04000,1329.03000,1319.07000,1321.80000
08.10.2015,1321.71000,1325.19000,1312.94000,1323.54000
09.10.2015,1323.70000,1324.33000,1322.76000,1323.02000
10.10.2015,1322.97000,1324.20000,1315.12000,1323.53000
11.10.2015,1323.53000,1328.36000,1313.95000,1326.12000
12.10.2015,1326.12000,1330.06000,1321.48000,1323.67000
13.10.2015,1323.68000,1327.95000,1314.99000,1316.26000
14.10.2015,1316.27000,1321.75000,1309.69000,1313.64000
15.10.2015,1312.88000,1314.48000,1312.88000,1313.22000
16.10.2015,1313.22000,1319.65000,1307.82000,1317.12000
17.10.2015,1317.11000,1318.30000,1307.22000,1311.39000
18.10.2015,1311.39000,1336.75000,1309.86000,1331.96000
19.10.2015,1331.97000,1334.92000,1324.82000,1330.98000
20.10.2015,1330.96000,1350.25000,1330.69000,1347.60000
21.10.2015,1346.75000,1355.94000,1343.50000,1353.45000
22.10.2015,1353.46000,1356.88000,1339.88000,1344.48000
23.10.2015,1345.38000,1347.05000,1323.48000,1324.84000
24.10.2015,1324.78000,1328.34000,1321.25000,1325.21000
25.10.2015,1325.01000,1325.01000,1325.01000,1325.01000
26.10.2015,1325.51000,1344.90000,1324.87000,1341.26000
27.10.2015,1340.38000,1342.50000,1328.91000,1332.75000
28.10.2015,1332.57000,1348.25000,1331.57000,1333.19000
29.10.2015,1332.74000,1334.93000,1322.77000,1326.54000
30.10.2015,1326.18000,1335.44000,1319.70000,1332.79000
31.10.2015,1334.63000,1337.98000,1326.89000,1336.23000
01.11.2015,1336.15000,1342.61000,1331.12000,1339.53000
02.11.2015,1339.00000,1365.23000,1339.00000,1353.15000
03.11.2015,1352.64000,1353.20000,1333.82000,1334.97000
04.11.2015,1334.60000,1347.19000,1333.06000,1345.20000
05.11.2015,1346.50000,1350.51000,1340.24000,1345.80000
06.11.2015,1346.00000,1349.41000,1337.68000,1347.24000
07.11.2015,1347.46000,1355.73000,1342.32000,1349.28000
08.11.2015,1349.14000,1354.75000,1340.96000,1345.44000
09.11.2015,1345.50000,1346.33000,1335.00000,1335.56000
10.11.2015,1334.10000,1335.47000,1322.13000,1324.71000
11.11.2015,1324.49000,1332.69000,1322.15000,1330.37000
12.11.2015,1329.95000,1332.06000,1318.79000,1323.28000
13.11.2015,1323.08000,1326.59000,1315.32000,1316.89000
14.11.2015,1316.65000,1325.31000,1315.45000,1323.03000
15.11.2015,1322.07000,1324.96000,1310.23000,1315.30000
16.11.2015,1314.77000,1316.35000,1301.76000,1303.94000
17.11.2015,1303.52000,1313.52000,1303.49000,1304.72000
18.11.2015,1304.43000,1318.13000,1304.40000,1312.14000
19.11.2015,1311.77000,1315.41000,1308.01000,1314.73000
20.11.2015,1315.23000,1319.03000,1310.25000,1314.13000
21.11.2015,1313.37000,1317.83000,1306.09000,1314.33000
22.11.2015,1314.49000,1317.44000,1304.33000,1312.68000
23.11.2015,1312.37000,1322.88000,1310.80000,1321.27000
24.11.2015,1321.19000,1325.93000,1317.29000,1318.09000
25.11.2015,1318.24000,1322.38000,1312.98000,1313.33000
