date,open,max,min,close,x,y
2016.09.13,1327.27000,1331.88000,1315.63000,1318.46000,2370,0
2016.09.14,1318.75000,1325.91000,1313.27000,1322.57000,2147,0
2016.09.15,1322.57000,1328.35000,1309.12000,1314.40000,3030,0
2016.09.16,1314.38000,1317.95000,1306.12000,1309.64000,1893,0
2016.09.19,1309.61000,1318.31000,1309.29000,1313.07000,1459,0
2016.09.20,1312.75000,1317.82000,1311.90000,1314.58000,1002,0
2016.09.21,1314.45000,1336.75000,1307.53000,1334.56000,3834,0
2016.09.22,1334.39000,1343.56000,1331.02000,1336.76000,2272,0
2016.09.23,1337.24000,1340.56000,1333.66000,1338.78000,1227,0
2016.09.26,1336.79000,1342.02000,1332.68000,1337.53000,1795,0
2016.09.27,1337.60000,1339.41000,1324.52000,1327.10000,1929,0
2016.09.28,1326.41000,1327.43000,1317.86000,1321.19000,1393,0
2016.09.29,1321.12000,1325.73000,1315.93000,1319.99000,1848,0
2016.09.30,1319.82000,1327.95000,1313.14000,1315.96000,2577,0
2016.10.03,1318.16000,1319.47000,1309.26000,1311.13000,1340,0
2016.10.04,1311.42000,1312.93000,1266.74000,1267.88000,4885,0
2016.10.05,1268.10000,1277.06000,1262.02000,1266.37000,2836,0
2016.10.06,1266.30000,1269.33000,1249.77000,1254.19000,2702,0
2016.10.07,1254.75000,1265.37000,1241.17000,1256.52000,4664,0
2016.10.10,1256.40000,1264.85000,1256.12000,1259.47000,1440,0
2016.10.11,1259.04000,1262.07000,1252.03000,1252.10000,1315,0
2016.10.12,1252.38000,1258.81000,1249.63000,1254.94000,1581,0
2016.10.13,1254.83000,1262.21000,1252.98000,1257.54000,1576,0
2016.10.14,1257.71000,1259.51000,1245.93000,1250.51000,1997,0
2016.10.17,1251.34000,1257.07000,1250.05000,1255.15000,1024,0
2016.10.18,1255.00000,1264.67000,1254.86000,1262.26000,1237,0
2016.10.19,1262.08000,1273.21000,1260.15000,1268.93000,1928,0
2016.10.20,1269.39000,1274.49000,1264.62000,1265.43000,1579,0
2016.10.21,1265.61000,1267.85000,1261.04000,1266.80000,1244,0
2016.10.24,1265.34000,1271.82000,1260.04000,1263.96000,2219,0
2016.10.25,1264.66000,1276.45000,1261.90000,1273.38000,2039,0
2016.10.26,1272.65000,1276.40000,1264.57000,1266.33000,1735,0
2016.10.27,1266.71000,1272.58000,1264.89000,1268.10000,1400,0
2016.10.28,1268.03000,1284.13000,1261.28000,1275.75000,3799,0
2016.10.31,1277.96000,1279.40000,1271.10000,1276.88000,1553,0
2016.11.01,1276.81000,1291.78000,1275.36000,1287.69000,2197,0
2016.11.02,1287.83000,1307.98000,1287.05000,1296.35000,3335,0
2016.11.03,1296.35000,1306.61000,1285.49000,1301.99000,3661,0
2016.11.04,1302.12000,1307.14000,1294.58000,1304.32000,2293,0
2016.11.07,1292.65000,1295.75000,1278.05000,1281.04000,2380,0
2016.11.08,1281.34000,1290.57000,1272.73000,1275.02000,2937,0
2016.11.09,1275.26000,1337.16000,1267.49000,1277.37000,13724,0
2016.11.10,1277.59000,1292.22000,1252.08000,1258.39000,6109,0
2016.11.11,1258.81000,1265.33000,1218.99000,1227.27000,6115,0
2016.11.14,1227.03000,1231.17000,1211.38000,1220.66000,3322,0
2016.11.15,1220.00000,1231.54000,1218.71000,1228.10000,1757,0
2016.11.16,1227.46000,1233.01000,1221.32000,1224.60000,2053,0
2016.11.17,1224.65000,1231.36000,1211.01000,1215.90000,3196,0
2016.11.18,1215.99000,1217.61000,1202.64000,1208.55000,2251,0
2016.11.21,1207.64000,1217.58000,1205.52000,1213.65000,1812,0
2016.11.22,1213.39000,1220.91000,1206.04000,1211.70000,2806,0
2016.11.23,1211.91000,1214.85000,1181.55000,1187.72000,4242,0
2016.11.24,1186.59000,1190.71000,1180.04000,1183.77000,1853,0
2016.11.25,1183.02000,1193.17000,1170.45000,1180.90000,4333,0
2016.11.28,1184.19000,1197.48000,1182.58000,1193.33000,2067,0
2016.11.29,1192.88000,1195.01000,1180.91000,1187.66000,2299,0
2016.11.30,1188.11000,1194.81000,1170.12000,1172.99000,3427,0
2016.12.01,1173.27000,1176.58000,1160.49000,1171.04000,2996,0
2016.12.02,1171.86000,1177.93000,1166.59000,1176.92000,1763,0
2016.12.05,1180.92000,1188.00000,1156.86000,1169.73000,5110,0
2016.12.06,1169.90000,1175.25000,1166.14000,1169.34000,1767,0
2016.12.07,1169.23000,1180.09000,1165.38000,1173.15000,2551,0
2016.12.08,1173.48000,1178.59000,1169.01000,1170.21000,1590,0
2016.12.09,1170.32000,1171.95000,1156.21000,1158.38000,1955,0
2016.12.12,1158.95000,1165.65000,1150.92000,1161.95000,2647,0
2016.12.13,1161.88000,1164.91000,1154.45000,1157.92000,1697,0
2016.12.14,1157.77000,1165.53000,1138.58000,1142.75000,3889,0
2016.12.15,1142.68000,1144.35000,1122.53000,1127.98000,2895,0
2016.12.16,1127.91000,1141.18000,1126.52000,1134.72000,2252,0
2016.12.19,1133.69000,1142.29000,1133.62000,1137.39000,1365,0
2016.12.20,1138.18000,1139.62000,1125.62000,1131.94000,2177,0
2016.12.21,1132.17000,1137.03000,1129.22000,1131.06000,1452,0
2016.12.22,1130.99000,1134.02000,1127.62000,1128.05000,987,0
2016.12.23,1128.07000,1135.71000,1127.75000,1133.45000,1055,0
2016.12.27,1133.67000,1150.60000,1131.52000,1138.38000,3346,0
2016.12.28,1138.31000,1144.38000,1136.38000,1141.26000,1306,0
2016.12.29,1141.19000,1159.41000,1141.19000,1157.50000,2014,0
2016.12.30,1157.41000,1163.05000,1149.48000,1152.17000,2191,0
2017.01.03,1150.11000,1164.58000,1145.95000,1158.29000,2909,0
2017.01.04,1158.42000,1167.90000,1155.94000,1163.04000,1931,0
2017.01.05,1162.38000,1184.85000,1162.38000,1179.70000,2763,0
2017.01.06,1179.79000,1182.86000,1170.70000,1172.64000,1718,0
2017.01.09,1172.35000,1186.05000,1171.60000,1180.41000,2085,0
2017.01.10,1180.34000,1190.51000,1180.11000,1187.12000,1403,0
2017.01.11,1187.55000,1198.15000,1177.07000,1191.02000,3870,0
2017.01.12,1190.76000,1206.84000,1190.26000,1194.84000,2909,0
2017.01.13,1195.05000,1201.35000,1187.72000,1197.26000,2506,0
2017.01.16,1199.33000,1208.56000,1197.93000,1202.68000,1792,0
2017.01.17,1202.74000,1218.76000,1202.26000,1216.48000,1927,0
2017.01.18,1217.36000,1217.50000,1202.22000,1203.59000,1680,0
2017.01.19,1203.16000,1206.39000,1195.67000,1204.15000,2046,0
2017.01.20,1204.56000,1214.84000,1198.43000,1209.91000,2748,0
2017.01.23,1209.26000,1219.39000,1209.07000,1217.62000,1229,0
2017.01.24,1217.55000,1219.97000,1206.46000,1208.33000,1781,0
2017.01.25,1208.52000,1209.58000,1193.20000,1200.02000,2427,0
2017.01.26,1200.80000,1202.47000,1184.22000,1187.95000,2366,0
2017.01.27,1188.19000,1191.52000,1180.39000,1191.50000,1896,0
2017.01.30,1192.35000,1199.29000,1187.96000,1194.90000,2012,0
2017.01.31,1195.26000,1215.22000,1193.58000,1210.10000,2845,0
2017.02.01,1210.20000,1213.09000,1198.04000,1209.18000,2909,0
2017.02.02,1209.29000,1225.13000,1208.22000,1215.14000,2798,0
2017.02.03,1215.39000,1221.22000,1206.72000,1219.85000,2455,0
2017.02.06,1219.61000,1235.64000,1219.02000,1234.89000,1797,0
2017.02.07,1234.82000,1235.69000,1227.59000,1233.32000,1471,0
2017.02.08,1233.25000,1244.56000,1229.95000,1240.86000,2162,0
2017.02.09,1240.61000,1244.49000,1225.45000,1227.75000,2523,0
2017.02.10,1228.19000,1237.02000,1221.45000,1233.57000,2577,0
2017.02.13,1232.11000,1232.51000,1219.19000,1224.57000,1911,0
2017.02.14,1225.08000,1234.46000,1221.71000,1227.42000,2317,0
2017.02.15,1228.02000,1233.26000,1216.59000,1233.00000,2837,0
2017.02.16,1232.93000,1242.26000,1231.92000,1238.47000,1515,0
2017.02.17,1238.40000,1243.63000,1234.54000,1234.72000,1451,0
2017.02.20,1234.94000,1238.96000,1232.06000,1237.30000,1145,0
2017.02.21,1237.41000,1238.71000,1225.87000,1234.98000,2326,0
2017.02.22,1235.45000,1240.63000,1230.96000,1236.85000,1795,0
2017.02.23,1237.11000,1250.99000,1235.60000,1248.94000,1896,0
2017.02.24,1249.03000,1260.05000,1247.57000,1256.94000,1706,0
2017.02.27,1257.74000,1263.76000,1250.71000,1252.26000,2063,0
2017.02.28,1252.19000,1258.35000,1247.43000,1248.01000,1767,0
2017.03.01,1247.74000,1250.51000,1236.77000,1248.98000,2625,0
2017.03.02,1248.91000,1249.79000,1230.77000,1233.72000,2286,0
2017.03.03,1233.65000,1236.15000,1222.70000,1234.40000,2616,0
2017.03.06,1233.09000,1236.77000,1224.59000,1225.07000,1635,0
2017.03.07,1225.32000,1227.05000,1214.04000,1215.24000,1595,0
2017.03.08,1215.36000,1218.45000,1206.54000,1207.59000,1606,0
2017.03.09,1207.83000,1208.92000,1198.95000,1200.38000,1250,0
2017.03.10,1200.34000,1206.21000,1194.87000,1204.43000,1860,0
2017.03.13,1205.59000,1211.08000,1202.29000,1203.74000,1574,0
2017.03.14,1203.41000,1207.59000,1197.09000,1198.34000,1594,0
2017.03.15,1197.98000,1221.88000,1197.39000,1219.13000,2784,0
2017.03.16,1218.85000,1233.58000,1217.92000,1226.00000,2418,0
2017.03.17,1225.99000,1231.58000,1224.27000,1229.17000,1145,0
2017.03.20,1230.02000,1235.49000,1229.19000,1233.86000,877,0
2017.03.21,1233.99000,1247.49000,1226.74000,1244.14000,3136,0
2017.03.22,1243.80000,1251.23000,1243.66000,1248.57000,1038,0
2017.03.23,1248.52000,1253.13000,1242.67000,1244.73000,1714,0
2017.03.24,1244.61000,1251.81000,1240.83000,1245.48000,2110,0
2017.03.27,1245.71000,1260.97000,1245.63000,1253.98000,2242,0
2017.03.28,1254.05000,1258.31000,1247.55000,1251.39000,1887,0
2017.03.29,1251.10000,1254.57000,1247.15000,1253.01000,1294,0
2017.03.30,1253.14000,1253.75000,1241.95000,1242.17000,1264,0
2017.03.31,1242.79000,1250.50000,1239.53000,1248.91000,1583,0
2017.04.03,1248.93000,1253.60000,1244.38000,1253.06000,1432,0
2017.04.04,1252.99000,1261.15000,1252.99000,1255.74000,1358,0
2017.04.05,1255.90000,1257.25000,1243.64000,1255.17000,2650,0
2017.04.06,1255.01000,1258.95000,1249.76000,1251.51000,1489,0
2017.04.07,1251.72000,1270.84000,1250.62000,1254.37000,3780,0
2017.04.10,1254.02000,1257.13000,1247.10000,1254.18000,1991,0
2017.04.11,1254.54000,1275.19000,1253.11000,1274.06000,2465,0
2017.04.12,1274.29000,1286.79000,1271.92000,1286.26000,1778,0
2017.04.13,1286.23000,1288.63000,1281.89000,1287.31000,1241,0
2017.04.17,1290.39000,1295.58000,1281.40000,1284.24000,2222,0
2017.04.18,1284.66000,1292.37000,1278.88000,1289.17000,2248,0
2017.04.19,1289.14000,1290.76000,1274.00000,1279.69000,2408,0
2017.04.20,1279.69000,1283.44000,1276.63000,1281.33000,1199,0
2017.04.21,1281.31000,1288.32000,1278.54000,1284.59000,1629,0
2017.04.24,1275.29000,1277.45000,1265.41000,1275.70000,2368,0
2017.04.25,1275.70000,1278.18000,1261.46000,1263.64000,2139,0
2017.04.26,1263.64000,1270.65000,1259.83000,1268.66000,1663,0
2017.04.27,1268.62000,1269.66000,1261.14000,1263.81000,1224,0
2017.04.28,1264.06000,1268.59000,1263.05000,1268.18000,697,0
2017.05.01,1267.35000,1271.18000,1254.21000,1256.14000,2274,0
2017.05.02,1256.11000,1257.79000,1252.02000,1256.48000,1118,0
2017.05.03,1256.73000,1256.98000,1235.92000,1237.62000,2302,0
2017.05.04,1237.53000,1241.31000,1225.75000,1227.61000,2121,0
2017.05.05,1226.88000,1235.63000,1226.07000,1227.74000,1827,0
2017.05.08,1221.77000,1236.60000,1220.91000,1225.89000,2727,0
2017.05.09,1225.76000,1228.66000,1214.34000,1220.97000,2386,0
2017.05.10,1220.50000,1225.68000,1217.59000,1218.87000,1456,0
2017.05.11,1218.44000,1227.75000,1216.99000,1224.72000,1525,0
2017.05.12,1224.54000,1231.80000,1223.68000,1228.59000,1220,0
2017.05.15,1228.07000,1237.37000,1226.99000,1230.37000,1847,0
2017.05.16,1230.08000,1239.14000,1229.50000,1236.74000,1263,0
2017.05.17,1236.54000,1261.32000,1236.54000,1260.89000,2522,0
2017.05.18,1260.71000,1265.05000,1246.03000,1246.82000,2416,0
2017.05.19,1246.63000,1256.47000,1246.20000,1255.49000,1169,0
2017.05.22,1256.76000,1262.66000,1251.84000,1260.27000,1814,0
2017.05.23,1259.79000,1263.83000,1250.71000,1250.82000,1728,0
2017.05.24,1250.61000,1258.98000,1247.94000,1258.43000,1427,0
2017.05.25,1258.33000,1259.68000,1253.85000,1255.32000,866,0
2017.05.26,1255.15000,1269.52000,1253.16000,1267.06000,2082,0
2017.05.29,1267.60000,1269.15000,1265.02000,1266.89000,756,0
2017.05.30,1266.73000,1270.53000,1259.35000,1262.82000,1846,0
2017.05.31,1262.52000,1274.09000,1259.60000,1268.61000,2290,0
2017.06.01,1268.36000,1270.34000,1261.54000,1265.80000,1505,0
2017.06.02,1265.50000,1279.53000,1259.05000,1278.69000,2778,0
2017.06.05,1280.05000,1283.43000,1277.80000,1279.27000,1049,0
2017.06.06,1279.08000,1296.11000,1278.84000,1293.63000,2000,0
2017.06.07,1293.60000,1294.95000,1282.71000,1286.76000,1765,0
2017.06.08,1286.54000,1288.97000,1271.32000,1277.83000,2660,0
2017.06.09,1277.52000,1281.67000,1264.66000,1266.74000,2325,0
2017.06.12,1267.27000,1270.35000,1263.63000,1265.67000,1185,0
2017.06.13,1265.41000,1268.97000,1259.15000,1266.13000,1893,0
2017.06.14,1266.28000,1280.78000,1257.21000,1260.60000,4147,0
2017.06.15,1260.72000,1266.72000,1251.46000,1253.46000,2327,0
2017.06.16,1253.43000,1257.21000,1251.83000,1253.51000,1069,0
2017.06.19,1254.23000,1255.72000,1243.03000,1243.31000,1447,0
2017.06.20,1243.28000,1248.17000,1241.33000,1242.51000,1292,0
2017.06.21,1242.59000,1247.86000,1240.75000,1245.95000,1087,0
2017.06.22,1245.34000,1254.77000,1245.28000,1249.87000,1446,0
2017.06.23,1250.14000,1258.89000,1249.70000,1256.72000,5405,0
2017.06.26,1257.33000,1258.14000,1236.04000,1244.35000,9979,0
2017.06.27,1244.21000,1253.21000,1241.41000,1246.61000,7070,0
2017.06.28,1246.65000,1254.86000,1246.13000,1249.13000,7804,0
2017.06.29,1249.29000,1253.27000,1239.77000,1244.88000,9181,0
2017.06.30,1244.99000,1248.29000,1239.25000,1241.51000,7934,0
2017.07.03,1240.77000,1242.73000,1218.59000,1219.56000,8249,0
2017.07.04,1220.79000,1226.57000,1220.31000,1222.85000,5106,0
2017.07.05,1223.84000,1228.88000,1217.29000,1226.49000,9464,0
2017.07.06,1226.81000,1229.26000,1222.53000,1224.55000,8168,0
2017.07.07,1225.01000,1228.59000,1207.33000,1212.33000,10196,0
2017.07.10,1211.93000,1215.63000,1204.79000,1213.92000,8485,0
2017.07.11,1214.05000,1217.50000,1208.17000,1217.19000,8241,0
2017.07.12,1216.94000,1225.82000,1213.42000,1220.01000,8814,0
2017.07.13,1219.05000,1224.43000,1216.58000,1216.98000,6986,0
2017.07.14,1216.81000,1232.90000,1214.84000,1228.95000,7667,0
2017.07.17,1229.06000,1236.04000,1227.95000,1233.53000,6256,0
2017.07.18,1233.91000,1244.60000,1232.85000,1241.80000,6833,0
2017.07.19,1242.60000,1244.09000,1235.69000,1240.65000,6520,0
2017.07.20,1240.90000,1247.57000,1235.27000,1244.09000,7900,0
2017.07.21,1244.24000,1255.75000,1243.36000,1254.79000,5956,0
2017.07.24,1255.38000,1258.89000,1251.98000,1254.34000,7019,0
2017.07.25,1254.46000,1257.77000,1249.03000,1249.48000,7375,0
2017.07.26,1250.09000,1263.55000,1243.78000,1260.08000,8234,0
2017.07.27,1259.78000,1265.31000,1254.43000,1258.95000,9638,0
2017.07.28,1259.23000,1270.92000,1257.44000,1269.00000,7754,0
2017.07.31,1269.77000,1271.01000,1265.83000,1268.82000,5926,0
2017.08.01,1269.38000,1274.11000,1262.50000,1268.34000,7920,0
2017.08.02,1268.69000,1272.89000,1262.87000,1266.11000,8474,0
2017.08.03,1266.49000,1270.87000,1256.80000,1267.95000,8392,0
2017.08.04,1269.12000,1270.31000,1254.12000,1258.88000,7734,0
2017.08.07,1257.92000,1259.99000,1255.76000,1257.25000,5674,0
2017.08.08,1257.33000,1265.26000,1251.55000,1260.59000,8603,0
2017.08.09,1260.15000,1278.74000,1260.15000,1277.06000,9346,0
2017.08.10,1276.76000,1287.86000,1274.54000,1285.09000,7791,0
2017.08.11,1286.46000,1292.13000,1281.27000,1290.53000,9569,0
2017.08.14,1290.36000,1290.36000,1278.65000,1281.65000,8868,0
2017.08.15,1281.69000,1282.01000,1267.33000,1270.52000,8134,0
2017.08.16,1271.23000,1283.84000,1267.79000,1282.54000,7823,0
2017.08.17,1284.21000,1290.14000,1281.34000,1287.47000,9486,0
2017.08.18,1287.97000,1300.85000,1283.51000,1284.77000,11200,0
2017.08.21,1283.15000,1293.87000,1280.63000,1291.34000,8330,0
2017.08.22,1291.08000,1292.56000,1282.03000,1284.57000,8286,0
2017.08.23,1284.72000,1291.40000,1282.74000,1290.55000,6460,0
2017.08.24,1290.37000,1291.23000,1284.46000,1286.15000,7773,0
2017.08.25,1286.07000,1295.13000,1274.54000,1291.63000,11143,0
2017.08.28,1291.95000,1312.08000,1291.74000,1309.48000,7530,0
2017.08.29,1315.01000,1326.05000,1305.09000,1308.78000,13591,0
2017.08.30,1308.63000,1313.74000,1304.97000,1308.10000,9391,0
2017.08.31,1308.81000,1323.64000,1297.96000,1320.85000,10244,0
2017.09.01,1321.47000,1328.91000,1316.46000,1324.75000,10703,0
2017.09.04,1333.93000,1339.81000,1331.74000,1333.76000,7963,0
2017.09.05,1335.06000,1344.36000,1326.10000,1339.12000,11322,0
2017.09.06,1339.53000,1342.47000,1331.67000,1333.66000,9131,0
2017.09.07,1334.11000,1349.88000,1332.60000,1348.67000,10342,0
2017.09.08,1348.86000,1357.57000,1342.75000,1346.58000,10511,0
2017.09.11,1334.56000,1340.06000,1326.30000,1327.19000,9873,0
2017.09.12,1326.74000,1332.15000,1322.66000,1331.23000,8519,0
2017.09.13,1332.92000,1334.69000,1320.87000,1322.65000,8230,0
2017.09.14,1323.35000,1330.75000,1315.54000,1329.11000,10406,0
2017.09.15,1329.39000,1334.38000,1319.51000,1320.39000,9303,0
2017.09.18,1319.29000,1319.98000,1304.63000,1307.06000,8449,0
2017.09.19,1305.96000,1311.70000,1305.20000,1310.56000,7593,0
2017.09.20,1310.71000,1316.06000,1296.09000,1300.69000,10039,0
2017.09.21,1300.94000,1301.77000,1288.15000,1290.64000,9396,0
2017.09.22,1291.05000,1298.73000,1290.76000,1296.97000,7582,0
2017.09.25,1297.07000,1312.14000,1289.13000,1310.50000,10720,0
2017.09.26,1309.60000,1313.66000,1291.81000,1293.57000,10776,0
2017.09.27,1293.90000,1296.24000,1281.39000,1282.24000,10774,0
2017.09.28,1282.10000,1288.81000,1277.76000,1286.97000,9076,0
2017.09.29,1286.97000,1290.41000,1275.50000,1279.53000,9601,0
2017.10.02,1278.59000,1279.77000,1269.46000,1270.71000,8471,0
2017.10.03,1270.68000,1274.76000,1268.25000,1271.07000,6351,0
2017.10.04,1271.61000,1282.23000,1270.60000,1274.69000,7948,0
2017.10.05,1274.72000,1279.02000,1266.04000,1268.14000,7028,0
2017.10.06,1268.07000,1276.38000,1260.66000,1276.28000,9180,0
2017.10.09,1275.28000,1285.49000,1275.28000,1283.80000,7536,0
2017.10.10,1284.22000,1294.24000,1282.13000,1287.39000,7723,0
2017.10.11,1288.12000,1293.58000,1284.60000,1291.17000,7821,0
2017.10.12,1291.88000,1297.57000,1289.63000,1293.48000,6454,0
2017.10.13,1293.43000,1303.82000,1290.90000,1303.41000,7642,0
2017.10.16,1302.61000,1306.08000,1290.42000,1294.83000,7644,0
2017.10.17,1294.84000,1296.31000,1281.37000,1284.94000,8236,0
2017.10.18,1285.00000,1288.92000,1276.99000,1280.87000,7024,0
2017.10.19,1280.62000,1290.54000,1276.61000,1289.84000,9797,0
2017.10.20,1289.72000,1291.08000,1278.00000,1280.21000,9589,0
2017.10.23,1279.38000,1283.31000,1272.60000,1281.66000,8443,0
2017.10.24,1282.09000,1283.67000,1273.63000,1276.19000,7886,0
2017.10.25,1276.57000,1280.06000,1270.99000,1276.85000,8359,0
2017.10.26,1277.19000,1282.53000,1265.71000,1266.83000,8530,0
2017.10.27,1266.93000,1273.82000,1263.61000,1273.54000,8173,0
2017.10.29,1272.91000,1273.71000,1272.05000,1272.63000,305,0
2017.10.30,1272.63000,1278.83000,1268.99000,1276.15000,6718,0
2017.10.31,1276.15000,1278.16000,1267.72000,1270.48000,5957,0
2017.11.01,1270.47000,1280.87000,1268.00000,1275.67000,9339,0
2017.11.02,1275.67000,1284.17000,1273.35000,1277.51000,8316,0
2017.11.03,1277.52000,1280.38000,1265.42000,1270.12000,6985,0
2017.11.06,1269.16000,1282.97000,1266.11000,1281.43000,7776,0
2017.11.07,1281.58000,1281.89000,1271.90000,1275.10000,7781,0
2017.11.08,1275.45000,1287.26000,1275.38000,1280.74000,7222,0
2017.11.09,1281.31000,1288.49000,1279.98000,1284.87000,7785,0
2017.11.10,1285.18000,1287.10000,1273.45000,1275.60000,6782,0
2017.11.13,1274.96000,1279.83000,1274.33000,1278.05000,4922,0
2017.11.14,1278.10000,1283.64000,1270.00000,1280.13000,7784,0
2017.11.15,1280.27000,1289.51000,1276.81000,1277.90000,7627,0
2017.11.16,1277.76000,1281.79000,1275.14000,1278.43000,7323,0
2017.11.17,1278.69000,1297.04000,1278.09000,1294.12000,7466,0
2017.11.20,1293.43000,1294.82000,1274.56000,1276.60000,8489,0
2017.11.21,1276.83000,1284.76000,1276.25000,1280.32000,6775,0
2017.11.22,1280.31000,1294.68000,1279.09000,1291.79000,7407,0
2017.11.23,1291.89000,1293.58000,1286.96000,1290.89000,5133,0
2017.11.24,1291.31000,1293.28000,1285.64000,1288.47000,5892,0
2017.11.27,1288.74000,1299.27000,1286.77000,1294.34000,7679,0
2017.11.28,1293.64000,1297.48000,1290.67000,1293.71000,8347,0
2017.11.29,1293.73000,1296.69000,1282.05000,1283.60000,7818,0
2017.11.30,1283.57000,1285.34000,1270.38000,1274.71000,8198,0
2017.12.01,1274.46000,1289.28000,1271.66000,1279.99000,10549,0
2017.12.04,1274.45000,1277.20000,1271.00000,1275.78000,7803,0
2017.12.05,1275.82000,1277.07000,1261.01000,1265.73000,7380,0
2017.12.06,1265.72000,1269.27000,1262.46000,1263.14000,7165,0
2017.12.07,1262.76000,1264.51000,1243.86000,1247.03000,8162,0
2017.12.08,1247.34000,1252.41000,1243.60000,1248.16000,7021,0
2017.12.11,1247.49000,1251.57000,1240.70000,1241.87000,6444,0
2017.12.12,1241.73000,1246.26000,1236.52000,1244.33000,6370,0
2017.12.13,1244.21000,1257.12000,1240.30000,1255.25000,8148,0
2017.12.14,1255.20000,1259.09000,1250.52000,1252.67000,8194,0
2017.12.15,1252.75000,1261.90000,1252.75000,1255.44000,6211,0
2017.12.18,1254.65000,1264.02000,1252.78000,1262.05000,5739,0
2017.12.19,1262.06000,1265.30000,1259.27000,1261.52000,5595,0
2017.12.20,1261.35000,1267.89000,1261.35000,1265.30000,5562,0
2017.12.21,1265.15000,1268.99000,1262.83000,1266.33000,5412,0
2017.12.22,1266.48000,1276.19000,1265.00000,1275.40000,4651,0
2017.12.26,1274.87000,1283.79000,1274.84000,1282.72000,4327,0
2017.12.27,1282.88000,1288.97000,1281.36000,1286.84000,5177,0
2017.12.28,1287.68000,1295.22000,1286.87000,1294.75000,5466,0
2017.12.29,1294.70000,1307.60000,1293.88000,1302.54000,5416,0
2018.01.02,1306.33000,1318.94000,1304.21000,1317.28000,6455,0
2018.01.03,1317.53000,1321.45000,1307.51000,1312.89000,9910,0
2018.01.04,1312.52000,1325.99000,1305.95000,1322.29000,10347,0
2018.01.05,1322.41000,1323.47000,1313.71000,1320.00000,7921,0
2018.01.08,1320.65000,1322.16000,1314.84000,1320.18000,7177,0
2018.01.09,1320.43000,1320.43000,1308.91000,1312.54000,7614,0
2018.01.10,1311.99000,1327.79000,1308.24000,1316.70000,10723,0
2018.01.11,1316.45000,1323.96000,1315.73000,1322.18000,7803,0
2018.01.12,1322.62000,1339.36000,1321.57000,1338.27000,9525,0
2018.01.15,1336.05000,1344.75000,1335.94000,1339.95000,6751,0
2018.01.16,1340.23000,1342.33000,1331.90000,1338.25000,8636,0
2018.01.17,1338.51000,1343.99000,1326.10000,1326.74000,11622,0
2018.01.18,1326.81000,1333.16000,1324.31000,1326.81000,9881,0
2018.01.19,1326.58000,1338.10000,1326.12000,1331.61000,7853,0
2018.01.22,1333.65000,1335.59000,1328.45000,1333.71000,7894,0
2018.01.23,1333.82000,1341.83000,1331.39000,1341.06000,7737,0
2018.01.24,1341.34000,1362.15000,1339.54000,1358.26000,8565,0
2018.01.25,1357.53000,1366.08000,1342.46000,1347.80000,13756,0
2018.01.26,1346.95000,1357.16000,1344.62000,1350.09000,11006,0
2018.01.29,1349.30000,1352.40000,1337.65000,1340.07000,9435,0
2018.01.30,1340.71000,1349.00000,1334.47000,1338.36000,10789,0
2018.01.31,1338.08000,1347.60000,1332.68000,1344.73000,10512,0
2018.02.01,1344.77000,1351.07000,1337.27000,1348.36000,10093,0
2018.02.02,1348.93000,1350.14000,1327.45000,1332.72000,11220,0
2018.02.05,1331.83000,1341.66000,1329.04000,1339.28000,10802,0
2018.02.06,1339.35000,1346.12000,1320.21000,1323.96000,13543,0
2018.02.07,1323.74000,1332.32000,1311.45000,1318.23000,10685,0
2018.02.08,1317.97000,1322.20000,1307.05000,1318.46000,12198,0
2018.02.09,1317.83000,1322.82000,1311.17000,1315.70000,12164,0
2018.02.12,1314.98000,1326.85000,1314.19000,1322.47000,9842,0
2018.02.13,1322.43000,1331.12000,1321.63000,1329.31000,9067,0
2018.02.14,1329.40000,1355.55000,1317.48000,1350.43000,13197,0
2018.02.15,1349.97000,1357.20000,1348.55000,1353.25000,10068,0
2018.02.16,1353.86000,1361.75000,1344.82000,1347.52000,10084,0
2018.02.19,1347.57000,1351.39000,1345.78000,1346.64000,5860,0
2018.02.20,1346.66000,1348.22000,1328.52000,1329.00000,11007,0
2018.02.21,1328.93000,1336.24000,1322.31000,1324.40000,11279,0
2018.02.22,1323.68000,1332.15000,1321.00000,1331.84000,8538,0
2018.02.23,1330.96000,1332.17000,1325.83000,1328.87000,7247,0
2018.02.26,1327.83000,1341.12000,1326.68000,1333.11000,8741,0
2018.02.27,1333.05000,1336.80000,1313.48000,1318.06000,9653,0
2018.02.28,1317.74000,1322.58000,1315.64000,1318.05000,8083,0
2018.03.01,1317.59000,1321.13000,1302.83000,1316.74000,12222,0
2018.03.02,1317.06000,1325.50000,1315.25000,1322.25000,8895,0
2018.03.05,1323.77000,1327.80000,1317.55000,1319.88000,7559,0
2018.03.06,1319.78000,1338.49000,1319.66000,1334.39000,7723,0
2018.03.07,1338.00000,1340.57000,1322.25000,1325.35000,9566,0
2018.03.08,1325.04000,1329.03000,1319.07000,1321.80000,7562,0
2018.03.09,1321.71000,1325.19000,1312.94000,1323.54000,8419,0
2018.03.11,1323.70000,1324.33000,1322.76000,1323.02000,247,0
2018.03.12,1322.97000,1324.20000,1315.12000,1323.53000,6511,0
2018.03.13,1323.53000,1328.36000,1313.95000,1326.12000,10120,0
